relative_path,filename,folder_hint,capture_at,primary_genre_guess,secondary_genre_guess,genre_confidence,duplicate_cluster_id,aesthetic_score,technical_score,uniqueness_score,ai_score,portfolio_role_guess,shortlist_flag,signature_flag
IMG_4136.jpg,IMG_4136.jpg,TempExport,,other,,0.3,82b0b23099b28d2d:6070f8d8,0.5521,0.365,1.0,0.5571,archive,False,False
IMG_3808.jpg,IMG_3808.jpg,TempExport,,other,,0.3,b0a44c703133b3b3:f8fceefc,0.4611,0.5098,1.0,0.5569,archive,False,False
IMG_3931.jpg,IMG_3931.jpg,TempExport,,other,,0.3,f1c1890d4d09b383:3c7c6480,0.4741,0.4871,1.0,0.5564,archive,False,False
IMG_3835.jpg,IMG_3835.jpg,TempExport,,other,,0.3,90c6e365e4c145e3:ff7f3131,0.5744,0.3223,1.0,0.5553,archive,False,False
IMG_4153.jpg,IMG_4153.jpg,TempExport,,other,,0.3,3333b3f06ed8d8f1:c0801818,0.3886,0.6169,1.0,0.5547,archive,False,False
IMG_3856-HDR.jpg,IMG_3856-HDR.jpg,TempExport,,other,,0.3,35c5c1d999c1c1c0:00002001,0.4385,0.5357,1.0,0.5543,archive,False,False
IMG_3967.jpg,IMG_3967.jpg,TempExport,,other,,0.3,98b36fe7c3888c24:fffb0100,0.4928,0.4485,1.0,0.5542,archive,False,False
IMG_4076.jpg,IMG_4076.jpg,TempExport,,other,,0.3,9f9b90dce14c4c8d:4f686804,0.4061,0.5837,1.0,0.5534,archive,False,False
IMG_4133.jpg,IMG_4133.jpg,TempExport,,other,,0.3,c3c3c1e9cecc4f07:78707030,0.5388,0.3635,1.0,0.5514,archive,False,False
IMG_3940.jpg,IMG_3940.jpg,TempExport,,other,,0.3,e3dd1f6f4f1ed6c6:797f0703,0.3813,0.6097,1.0,0.5499,archive,False,False
IMG_4100.jpg,IMG_4100.jpg,TempExport,,other,,0.3,b1a5e1e926668a9f:00103c7c,0.4246,0.5392,1.0,0.5496,archive,False,False
IMG_4074.jpg,IMG_4074.jpg,TempExport,,other,,0.3,05b39bc92caccccf:0109686c,0.4145,0.537,1.0,0.5451,archive,False,False
IMG_4052.jpg,IMG_4052.jpg,TempExport,,other,,0.3,faf470519b9b7d2f:1f1f3e0c,0.5037,0.3879,1.0,0.5435,archive,False,False
